title;abstract
"Systematic Meta-Analysis of Computer-Aided Detection of Breast Cancer Using Hyperspectral Imaging";"The most commonly occurring cancer in the world is breast cancer with more than 500,000 cases across the world. The detection mechanism for breast cancer is endoscopist-dependent and necessitates a skilled pathologist. However, in recent years many computer-aided diagnoses (CADs) have been used to diagnose and classify breast cancer using traditional RGB images that analyze the images only in three-color channels. Nevertheless, hyperspectral imaging (HSI) is a pioneering non-destructive testing (NDT) image-processing technique that can overcome the disadvantages of traditional image processing which analyzes the images in a wide-spectrum band. Eight studies were selected for systematic diagnostic test accuracy (DTA) analysis based on the results of the Quadas-2 tool. Each of these studies' techniques is categorized according to the ethnicity of the data, the methodology employed, the wavelength that was used, the type of cancer diagnosed, and the year of publication. A Deeks' funnel chart, forest charts, and accuracy plots were created. The results were statistically insignificant, and there was no heterogeneity among these studies. The methods and wavelength bands that were used with HSI technology to detect breast cancer provided high sensitivity, specificity, and accuracy. The meta-analysis of eight studies on breast cancer diagnosis using HSI methods reported average sensitivity, specificity, and accuracy of 78%, 89%, and 87%, respectively. The highest sensitivity and accuracy were achieved with SVM (95%), while CNN methods were the most commonly used but had lower sensitivity (65.43%). Statistical analyses, including meta-regression and Deeks' funnel plots, showed no heterogeneity among the studies and highlighted the evolving performance of HSI techniques, especially after 2019."
"Advancements in Hyperspectral Imaging and Computer-Aided Diagnostic Methods for the Enhanced Detection and Diagnosis of Head and Neck Cancer";"Background/Objectives: Head and neck cancer (HNC), predominantly squamous cell carcinoma (SCC), presents a significant global health burden. Conventional diagnostic approaches often face challenges in terms of achieving early detection and accurate diagnosis. This review examines recent advancements in hyperspectral imaging (HSI), integrated with computer-aided diagnostic (CAD) techniques, to enhance HNC detection and diagnosis. Methods: A systematic review of seven rigorously selected studies was performed. We focused on CAD algorithms, such as convolutional neural networks (CNNs), support vector machines (SVMs), and linear discriminant analysis (LDA). These are applicable to the hyperspectral imaging of HNC tissues. Results: The meta-analysis findings indicate that LDA surpasses other algorithms, achieving an accuracy of 92%, sensitivity of 91%, and specificity of 93%. CNNs exhibit moderate performance, with an accuracy of 82%, sensitivity of 77%, and specificity of 86%. SVMs demonstrate the lowest performance, with an accuracy of 76% and sensitivity of 48%, but maintain a high specificity level at 89%. Additionally, in vivo studies demonstrate superior performance when compared to ex vivo studies, reporting higher accuracy (81%), sensitivity (83%), and specificity (79%). Conclusion: Despite these promising findings, challenges persist, such as HSI's sensitivity to external conditions, the need for high-resolution and high-speed imaging, and the lack of comprehensive spectral databases. Future research should emphasize dimensionality reduction techniques, the integration of multiple machine learning models, and the development of extensive spectral libraries to enhance HSI's clinical utility in HNC diagnostics. This review underscores the transformative potential of HSI and CAD techniques in revolutionizing HNC diagnostics, facilitating more accurate and earlier detection, and improving patient outcomes."
"A Comparison of Spectroscopy and Imaging Techniques Utilizing Spectrally Resolved Diffusely Reflected Light for Intraoperative Margin Assessment in Breast-Conserving Surgery: A Systematic Review and Meta-Analysis";"Simple SummaryBreast-conserving surgery (BCS) is an oncological procedure that allows for the excision of breast cancer with a clear margin of healthy tissue whilst optimising the cosmetic appearance. However, BCS is associated with up to a 19% re-excision rate due to incomplete excision (positive margins) in the United Kingdom. Optical spectroscopy and the optical imaging of BCS specimens could be a potential intraoperative margin assessment tool to help reduce re-excision rates. Hyperspectral sensing is based on the premise that light illuminating biological tissues undergoes several processes that reflect the composition of tissue, thus helping to differentiate between normal and malignant tissues. This review assesses the current literature on the use of hyperspectral sensing in breast cancer. We divide the techniques into either point-based (spectroscopy) or whole field-of-view (imaging) methods. A comparison is made of the effectiveness of these modalities in discriminating between normal and malignant tissue, and we reflect on the usability of these modalities in the intraoperative setting.Up to 19% of patients require re-excision surgery due to positive margins in breast-conserving surgery (BCS). Intraoperative margin assessment tools (IMAs) that incorporate tissue optical measurements could help reduce re-excision rates. This review focuses on methods that use and assess spectrally resolved diffusely reflected light for breast cancer detection in the intraoperative setting. Following PROSPERO registration (CRD42022356216), an electronic search was performed. The modalities searched for were diffuse reflectance spectroscopy (DRS), multispectral imaging (MSI), hyperspectral imaging (HSI), and spatial frequency domain imaging (SFDI). The inclusion criteria encompassed studies of human in vivo or ex vivo breast tissues, which presented data on accuracy. The exclusion criteria were contrast use, frozen samples, and other imaging adjuncts. 19 studies were selected following PRISMA guidelines. Studies were divided into point-based (spectroscopy) or whole field-of-view (imaging) techniques. A fixed-or random-effects model analysis generated pooled sensitivity/specificity for the different modalities, following heterogeneity calculations using the Q statistic. Overall, imaging-based techniques had better pooled sensitivity/specificity (0.90 (CI 0.76-1.03)/0.92 (CI 0.78-1.06)) compared with probe-based techniques (0.84 (CI 0.78-0.89)/0.85 (CI 0.79-0.91)). The use of spectrally resolved diffusely reflected light is a rapid, non-contact technique that confers accuracy in discriminating between normal and malignant breast tissue, and it constitutes a potential IMA tool."
"A Review of Recent Advances in Computer-Aided Detection Methods Using Hyperspectral Imaging Engineering to Detect Skin Cancer";"Simple Summary Recent advancements in this field have shown continuous improvement, with CAD algorithms enhancing diagnosis accuracy. The study systematically analyzes various aspects of HSI research for skin cancer detection, emphasizing global efforts and the need for more collaboration and data sharing. The results suggest promising advancements in skin cancer identification through HSI, offering potential for early diagnosis and tailored treatments. Integrating CAD algorithms improves diagnostic accuracy. Despite challenges such as limited patient involvement and data availability, HSI offers non-invasive, precise lesion characterization, reducing false positives and negatives. It holds the potential to improve early detection and treatment planning. With ongoing research and collaboration, HSI holds the potential to save lives and improve patient care by facilitating early diagnosis and personalized treatment.Abstract Skin cancer, a malignant neoplasm originating from skin cell types including keratinocytes, melanocytes, and sweat glands, comprises three primary forms: basal cell carcinoma (BCC), squamous cell carcinoma (SCC), and malignant melanoma (MM). BCC and SCC, while constituting the most prevalent categories of skin cancer, are generally considered less aggressive compared to MM. Notably, MM possesses a greater capacity for invasiveness, enabling infiltration into adjacent tissues and dissemination via both the circulatory and lymphatic systems. Risk factors associated with skin cancer encompass ultraviolet (UV) radiation exposure, fair skin complexion, a history of sunburn incidents, genetic predisposition, immunosuppressive conditions, and exposure to environmental carcinogens. Early detection of skin cancer is of paramount importance to optimize treatment outcomes and preclude the progression of disease, either locally or to distant sites. In pursuit of this objective, numerous computer-aided diagnosis (CAD) systems have been developed. Hyperspectral imaging (HSI), distinguished by its capacity to capture information spanning the electromagnetic spectrum, surpasses conventional RGB imaging, which relies solely on three color channels. Consequently, this study offers a comprehensive exploration of recent CAD investigations pertaining to skin cancer detection and diagnosis utilizing HSI, emphasizing diagnostic performance parameters such as sensitivity and specificity."
"Intraoperative Guidance Using Hyperspectral Imaging: A Review for Surgeons";"Hyperspectral imaging (HSI) is a novel optical imaging modality, which has recently found diverse applications in the medical field. HSI is a hybrid imaging modality, combining a digital photographic camera with a spectrographic unit, and it allows for a contactless and non-destructive biochemical analysis of living tissue. HSI provides quantitative and qualitative information of the tissue composition at molecular level in a contrast-free manner, hence making it possible to objectively discriminate between different tissue types and between healthy and pathological tissue. Over the last two decades, HSI has been increasingly used in the medical field, and only recently it has found an application in the operating room. In the last few years, several research groups have used this imaging modality as an intraoperative guidance tool within different surgical disciplines. Despite its great potential, HSI still remains far from being routinely used in the daily surgical practice, since it is still largely unknown to most of the surgical community. The aim of this study is to provide clinical surgeons with an overview of the capabilities, current limitations, and future directions of HSI for intraoperative guidance."
"Technological Frontiers in Brain Cancer: A Systematic Review and Meta-Analysis of Hyperspectral Imaging in Computer-Aided Diagnosis Systems";"Brain cancer is a substantial factor in the mortality associated with cancer, presenting difficulties in the timely identification of the disease. The precision of diagnoses is significantly dependent on the proficiency of radiologists and neurologists. Although there is potential for early detection with computer-aided diagnosis (CAD) algorithms, the majority of current research is hindered by its modest sample sizes. This meta-analysis aims to comprehensively assess the diagnostic test accuracy (DTA) of computer-aided design (CAD) models specifically designed for the detection of brain cancer utilizing hyperspectral (HSI) technology. We employ Quadas-2 criteria to choose seven papers and classify the proposed methodologies according to the artificial intelligence method, cancer type, and publication year. In order to evaluate heterogeneity and diagnostic performance, we utilize Deeks' funnel plot, the forest plot, and accuracy charts. The results of our research suggest that there is no notable variation among the investigations. The CAD techniques that have been examined exhibit a notable level of precision in the automated detection of brain cancer. However, the absence of external validation hinders their potential implementation in real-time clinical settings. This highlights the necessity for additional studies in order to authenticate the CAD models for wider clinical applicability."
"Use of Hyperspectral/Multispectral Imaging in Gastroenterology. Shedding Some-Different-Light into the Dark";"Hyperspectral/Multispectral imaging (HSI/MSI) technologies are able to sample from tens to hundreds of spectral channels within the electromagnetic spectrum, exceeding the capabilities of human vision. These spectral techniques are based on the principle that every material has a different response (reflection and absorption) to different wavelengths. Thereby, this technology facilitates the discrimination between different materials. HSI has demonstrated good discrimination capabilities for materials in fields, for instance, remote sensing, pollution monitoring, field surveillance, food quality, agriculture, astronomy, geological mapping, and currently, also in medicine. HSI technology allows tissue observation beyond the limitations of the human eye. Moreover, many researchers are using HSI as a new diagnosis tool to analyze optical properties of tissue. Recently, HSI has shown good performance in identifying human diseases in a non-invasive manner. In this paper, we show the potential use of these technologies in the medical domain, with emphasis in the current advances in gastroenterology. The main aim of this review is to provide an overview of contemporary concepts regarding HSI technology together with state-of-art systems and applications in gastroenterology. Finally, we discuss the current limitations and upcoming trends of HSI in gastroenterology."
"Applications and Developments on the Use of Vibrational Spectroscopy Imaging for the Analysis, Monitoring and Characterisation of Crops and Plants";"The adaptation and use of advanced technologies is an effective and encouraging way to efficiently and reliably characterise crops and plants. Additionally advances in these technologies will improve the information available for agronomists, breeders and plant physiologists in order to develop best management practices in the process and commercialization of agricultural products and commodities. Methods based on vibrational spectroscopy such as near infrared (NIR) spectroscopy using either single spot or hyperspectral measurements are now more available and ready to use than ever before. The main characteristics of these methodologies (high-throughput, non-destructive) have determined a growth in basic and applied research using NIR spectroscopy in many disciplines related with crop and plant sciences. A wide range of studies have demonstrated the ability of NIR spectroscopy to analyse different parameters in crops. Recently the use of hyperspectral imaging techniques have expanded the range of applications in crop and plant sciences. This article provides an overview of applications and developments of NIR hyperspectral image for the analysis, monitoring and characterisation of crops and plants."
"Deep Learning in Medical Hyperspectral Images: A Review";"With the continuous progress of development, deep learning has made good progress in the analysis and recognition of images, which has also triggered some researchers to explore the area of combining deep learning with hyperspectral medical images and achieve some progress. This paper introduces the principles and techniques of hyperspectral imaging systems, summarizes the common medical hyperspectral imaging systems, and summarizes the progress of some emerging spectral imaging systems through analyzing the literature. In particular, this article introduces the more frequently used medical hyperspectral images and the pre-processing techniques of the spectra, and in other sections, it discusses the main developments of medical hyperspectral combined with deep learning for disease diagnosis. On the basis of the previous review, tne limited factors in the study on the application of deep learning to hyperspectral medical images are outlined, promising research directions are summarized, and the future research prospects are provided for subsequent scholars."
"Efficacy of Repeat Review with Flexible Spectral Imaging Color Enchancement in Patient with no Findings by Capsule Endoscopy";"BackGround/Aim:The efficacy of flexible spectral imaging color enhancement (FICE) ch. 1 (F1) for the detection of ulcerative lesions and angioectasias in the small intestine with capsule endoscopy (CE) has been reported. In the present study, we evaluated whether F1 could detect incremental findings in patients with no findings in a standard review mode.Patients and Methods:In total, 52 patients (age: 60.1 +/- 15.3 years, 30 males) with obscure gastrointestinal bleeding (OGIB) who underwent CE and in whom no lesion was detected in the small intestine in the standard mode (first review) were enrolled. Two experienced endoscopists independently reviewed CE videos again by F1 (second review). The following findings were defined to be significant: Ulcers, erosions, aphthas, angioectasias, tumors, and bleeding. Incremental findings at the second review were checked at F1 and in standard mode by the two reviewers (third review). Finally, the findings were confirmed by the agreement of the two reviewers at the third review.Results:F1 detected five significant lesions in three patients with overt OGIB, three erosions, one aphtha, and one angioectasia. For nonsignificant lesions, F1 detected 12 red mucosas and 16 red spots. Moreover, 29 patients with 71 findings were considered false positives.Conclusion:F1 detected incremental significant findings in a small percentage of patients with no findings in the standard review mode. In addition, F1 showed many false-positive findings. The incremental effect of a repeated review by F1 in patients with no findings in the first review is limited."
"Reflectance spectra analysis for mucous assessment";"This review report represents an overview of research and development on medical hyperspectral imaging technology and its applications. Spectral imaging technology is attracting attention as a new imaging modality for medical applications, especially in disease diagnosis and image-guided surgery. Considering the recent advances in imaging, this technology provides an opportunity for two-dimensional mapping of oxygen saturation (SatO(2)) of blood with high accuracy, spatial spectral imaging, and its analysis and provides detection and diagnostic information about the tissue physiology and morphology. Multispectral imaging also provides information about tissue oxygenation, perfusion, and potential function during surgery. Analytical algorithm has been examined, and indication of accurate map of relative hemoglobin concentration and SatO(2) can be indicated with preferable resolution and frame rate. This technology is expected to provide promising biomedical information in practical use. Several studies suggested that blood flow and SatO(2) are associated with gastrointestinal disorders, particularly malignant tumor conditions. The use and analysis of spectroscopic images are expected to potentially play a role in the detection and diagnosis of these diseases."
"Explainable Deep Learning in Spectral and Medical Image Analysis";"Deep learning is a modeling method based on neural network, which is constructed of multiple different functional perception layers and optimized by learning the inherent regularity of a large amount of data to achieve end-to-end modeling. The growth of data and the improvement of computing power promoted the applications of deep learning in spectral and medical image analysis. The lack of interpretability of the constructed models, however, constitutes an obstacle to their further development and applications. To overcome this obstacle of deep learning, various interpretability methods are proposed. According to different principles of explanation, interpretability methods are divided into three categories: visualization methods, model distillation, and interpretable models. Visualization methods and model distillation belong to external algorithms, which interpret a model without changing its structure, while interpretable models aim to make the model structure interpretable. In this review, the principles of deep learning and three interpretability methods are introduced from the perspective of algorithms. Moreover, the applications of the interpretability methods in spectral and medical image analysis in the past three years are summarized. In most studies, external algorithms were developed to make the models explainable, and these methods were found to be able to provide reasonable explanation for the abilities of the deep learning models. However, few studies attempt to construct interpretable algorithms within networks. Furthermore, most studies try to train the model through collecting large amounts of labeled data, which leads to huge costs in both labor and expenses. Therefore, training strategies with small data sets, approaches to enhance the interpretability of models, and the construction of interpretable deep learning architectures are still required in future work"
Video: Clinical evaluation of a laparoscopic hyperspectral imaging system;Background Hyperspectral imaging (HSI) during surgical procedures is a new method for perfusion quantification and tissue discrimination. Its use has been limited to open surgery due to large camera sizes,missing color video,or long acquisition times. A hand-held,laparoscopic hyperspectral camera has been developed now to overcome those disadvantages and evaluated clinically for the first time. Methods In a clinical evaluation study,gastrointestinal resectates of ten cancer patients were investigated using the laparoscopic hyperspectral camera. Reference data from corresponding anatomical regions were acquired with a clinically approved HSI system. An image registration process was executed that allowed for pixel-wise comparisons of spectral data and parameter images (StO(2): oxygen saturation of tissue,NIR PI: near-infrared perfusion index,OHI: organ hemoglobin index,TWI: tissue water index) provided by both camera systems. The mean absolute error (MAE) and root mean square error (RMSE) served for the quantitative evaluations. Spearman's rank correlation between factors related to the study design like the time of spectral white balancing and MAE,respectively RMSE,was calculated. Results The obtained mean MAEs between the TIVITA (R) Tissue and the laparoscopic hyperspectral system resulted in StO(2): 11% +/- 7%,NIR PI: 14 +/- 3,OHI: 14 +/- 5,and TWI: 10 +/- 2. The mean RMSE between both systems was 0.1 +/- 0.03 from 500 to 750 nm and 0.15 +/- 0.06 from 750 to 1000 nm. Spearman's rank correlation coefficients showed no significant correlation between MAE or RMSE and influencing factors related to the study design. Conclusion Qualitatively,parameter images of the laparoscopic system corresponded to those of the system for open surgery. Quantitative deviations were attributed to technical differences rather than the study design. Limitations of the presented study are addressed in current large-scale in vivo trials.
Real-time snapshot hyperspectral imaging endoscope;Hyperspectral imaging has tremendous potential to detect important molecular biomarkers of early cancer based on their unique spectral signatures. Several drawbacks have limited its use for in vivo screening applications: most notably the poor temporal and spatial resolution,high expense,and low optical throughput of existing hyperspectral imagers. We present the development of a new real-time hyperspectral endoscope (called the image mapping spectroscopy endoscope) based on an image mapping technique capable of addressing these challenges. The parallel high throughput nature of this technique enables the device to operate at frame rates of 5.2 frames per second while collecting a (x,y,lambda) datacube of 350 x 350 x 48. We have successfully imaged tissue in vivo,resolving a vasculature pattern of the lower lip while simultaneously detecting oxy-hemoglobin. (C) 2011 Society of Photo-Optical Instrumentation Engineers (SPIE). [DOI: 10.1117/1.3574756]
Laparoscopic system for simultaneous high-resolution video and rapid hyperspectral imaging in the visible and near-infrared spectral range;Significance: Hyperspectral imaging (HSI) can support intraoperative perfusion assessment,the identification of tissue structures,and the detection of cancerous lesions. The practical use of HSI for minimal-invasive surgery is currently limited,for example,due to long acquisition times,missing video,or large set-ups. Aim: An HSI laparoscope is described and evaluated to address the requirements for clinical use and high-resolution spectral imaging. Approach: Reflectance measurements with reference objects and resected human tissue from 500 to 1000 nm are performed to show the consistency with an approved medical HSI device for open surgery. Varying object distances are investigated,and the signal-to-noise ratio (SNR) is determined for different light sources. Results: The handheld design enables real-time processing and visualization of HSI data during acquisition within 4.6 s. A color video is provided simultaneously and can be augmented with spectral information from push-broom imaging. The reflectance data from the HSI system for open surgery at 50 cm and the HSI laparoscope are consistent for object distances up to 10 cm. A standard rigid laparoscope in combination with a customized LED light source resulted in a mean SNR of 30 to 43 dB (500 to 950 nm). Conclusions: Compact and rapid HSI with a high spatial- and spectral-resolution is feasible in clinical practice. Our work may support future studies on minimally invasive HSI to reduce intraand postoperative complications. (C) The Authors.
Dual-modality endoscopic probe for tissue surface shape reconstruction and hyperspectral imaging enabled by deep neural networks;Surgical guidance and decision making could be improved with accurate and real-time measurement of intra-operative data including shape and spectral information of the tissue surface. In this work,a dual modality endoscopic system has been proposed to enable tissue surface shape reconstruction and hyperspectral imaging (HSI). This system centers around a probe comprised of an incoherent fiber bundle,whose fiber arrangement is different at the two ends,and miniature imaging optics. For 3D reconstruction with structured light (SL),a light pattern formed of randomly distributed spots with different colors is projected onto the tissue surface,creating artificial texture. Pattern decoding with a Convolutional Neural Network (CNN) model and a customized feature descriptor enables real-time 3D surface reconstruction at approximately 12 frames per second (FPS). In HSI mode,spatially sparse hyperspectral signals from the tissue surface can be captured with a slit hyperspectral imager in a single snapshot. A CNN based super-resolution model,namely super-spectral-resolution network (SSRNet),has also been developed to estimate pixel-level dense hypercubes from the endoscope cameras standard RGB images and the sparse hyperspectral signals,at approximately 2 FPS. The probe,with a 2.1 mm diameter,enables the system to be used with endoscope working channels. Furthermore,since data acquisition in both modes can be accomplished in one snapshot,operation of this system in clinical applications is minimally affected by tissue surface movement and deformation. The whole apparatus has been validated on phantoms and tissue (ex vivo and in vivo),while initial measurements on patients during laryngeal surgery show its potential in real-world clinical applications. (C) 2018 Elsevier B.V. All rights reserved.
In vivo evaluation of a hyperspectral imaging system for minimally invasive surgery (HSI-MIS);"BackgroundHyperspectral Imaging (HSI) is a reliable and safe imaging method for taking intraoperative perfusion measurements. This is the first study translating intraoperative HSI to an in vivo laparoscopic setting using a CE-certified HSI-system for minimally invasive surgery (HSI-MIS). We aim to compare it to an established HSI-system for open surgery (HSI-Open).MethodsIntraoperative HSI was done using the HSI-MIS and HSI-Open at the Region of Interest (ROI). 19 patients undergoing gastrointestinal resections were analyzed in this study. The HSI-MIS-acquired images were aligned with those from the HSI-Open, and spectra and parameter images were compared pixel-wise. We calculated the Mean Absolute Error (MAE) for Tissue Oxygen Saturation (StO(2)), Near-Infrared Perfusion Index (NIR-PI), Tissue Water Index (TWI), and Organ Hemoglobin Index (OHI), as well as the Root Mean Squared Error (RMSE) over the whole spectrum. Our analysis of parameters was optimized using partial least squares (PLS) regression. Two experienced surgeons carried out an additional color-change analysis, comparing the ROI images and deciding whether they provided the same (acceptable) or different visual information (rejected).ResultsHSI and subsequent image registration was possible in 19 patients. MAE results for the original calculation were StO(2 orig.) 17.2% (+/- 7.7%)(,) NIR-PIorig. 16.0 (+/- 9.5), TWIorig. 18.1 (+/- 7.9), OHIorig. 14.4 (+/- 4.5). For the PLS calculation, they were StO(2 PLS) 12.6% (+/- 5.2%), NIR-PIPLS 10.3 (+/- 6.0), TWIPLS 10.6 (+/- 5.1), and OHIPLS 11.6 (+/- 3.0). The RMSE between both systems was 0.14 (+/- 0.06). In the color-change analysis; both surgeons accepted more images generated using the PLS method.ConclusionIntraoperative HSI-MIS is a new technology and holds great potential for future applications in surgery. Parameter deviations are attributable to technical differences and can be reduced by applying improved calculation methods. This study is an important step toward the clinical implementation of HSI for minimally invasive surgery."
Multispectral image alignment using a three channel endoscope in vivo during minimally invasive surgery;Sequential multispectral imaging is an acquisition technique that involves collecting images of a target at different wavelengths,to compile a spectrum for each pixel. In surgical applications it suffers from low illumination levels and motion artefacts. A three-channel rigid endoscope system has been developed that allows simultaneous recording of stereoscopic and multispectral images. Salient features on the tissue surface may be tracked during the acquisition in the stereo cameras and,using multiple camera triangulation techniques,this information used to align the multispectral images automatically even though the tissue or camera is moving. This paper describes a detailed validation of the set-up in a controlled experiment before presenting the first in vivo use of the device in a porcine minimally invasive surgical procedure. Multispectral images of the large bowel were acquired and used to extract the relative concentration of haemoglobin in the tissue despite motion due to breathing during the acquisition. Using the stereoscopic information it was also possible to overlay the multispectral information on the reconstructed 3D surface. This experiment demonstrates the ability of this system for measuring blood perfusion changes in the tissue during surgery and its potential use as a platform for other sequential imaging modalities. (C) 2012 Optical Society of America
Endoscopy of the larynx by hyperspectral imaging;Hyperspectral imaging has been proven to be useful in remote earth sensing,e.g.,satellite-based classification of vegetation. After modifying it for in vivo evaluation of the larynx using microscopy,we show its adoption for endoscopes. In addition to routine microlaryngoscopies under white light inspection,the laryngoscopy was also performed with not only a conventional operation microscope mounted with a tuneable monochromatic light source and a synchronously triggered monochromatic CCD camera (n = 47 patients),but also a similarly modified rigid 0A degrees endoscope (n = 16 patients). Hyperspectral image cubes were obtained between 390 and 680 nm,analyzed using established software tools,and the data using microscope versus endoscope were compared. Under endoscopy,illumination was more even and sterical resolution appeared unchanged at significantly shorter image acquisition times. Hyperspectral classification delineated areas of altered mucosa without further external information irrespective of whether image cubes were generated with microscopy or endoscopy. Hyperspectral imaging can be transferred not only to micro(laryngo)scopy but also to endoscopy with rigid optics. This opens the way to a variety of clinically relevant anatomical regions (e.g.,upper aerodigestive tract). Its adoption to flexible optics will further broaden this spectrum.
A clinically translatable hyperspectral endoscopy (HySE) system for imaging the gastrointestinal tract;"Hyperspectral imaging (HSI) enables visualisation of morphological and biochemical information, which could improve disease diagnostic accuracy. Unfortunately, the wide range of image distortions that arise during flexible endoscopy in the clinic have made integration of HSI challenging. To address this challenge, we demonstrate a hyperspectral endoscope (HySE) that simultaneously records intrinsically co-registered hyperspectral and standard-ofcare white light images, which allows image distortions to be compensated computationally and an accurate hyperspectral data cube to be reconstructed as the endoscope moves in the lumen. Evaluation of HySE performance shows excellent spatial, spectral and temporal resolution and high colour fidelity. Application of HySE enables: quantification of blood oxygenation levels in tissue mimicking phantoms; differentiation of spectral profiles from normal and pathological ex vivo human tissues; and recording of hyperspectral data under freehand motion within an intact ex vivo pig oesophagus model. HySE therefore shows potential for enabling HSI in clinical endoscopy."
Intraoperative Laparoscopic Hyperspectral Imaging during Esophagectomy-A Pilot Study Evaluating Esophagogastric Perfusion at the Anastomotic Sites;"Hyperspectral imaging (HSI) is a non-invasive and contactless technique that enables the real-time acquisition of comprehensive information on tissue within the surgical field. In this pilot study, we investigated whether a new HSI system for minimally-invasive surgery, TIVITA (R) Mini (HSI-MIS), provides reliable insights into tissue perfusion of the proximal and distal esophagogastric anastomotic sites during 21 laparoscopic/thoracoscopic or robotic Ivor Lewis esophagectomies of patients with cancer to minimize the risk of dreaded anastomotic insufficiency. In this pioneering investigation, physiological tissue parameters were derived from HSI measurements of the proximal site of the anastomosis (esophageal stump) and the distal site of the anastomosis (tip of the gastric conduit) during the thoracic phase of the procedure. Tissue oxygenation (StO2), Near Infrared Perfusion Index (NIR-PI), and Tissue Water Index (TWI) showed similar median values at both anastomotic sites. Significant differences were observed only for NIR-PI (median: 76.5 vs. 63.9; p = 0.012) at the distal site (gastric conduit) compared to our previous study using an HSI system for open surgery. For all 21 patients, reliable and informative measurements were attainable, confirming the feasibility of HSI-MIS to assess anastomotic viability. Further studies on the added benefit of this new technique aiming to reduce anastomotic insufficiency are warranted."
Multispectral Imaging for Automated Tissue Identification of Normal Human Surgical Specimens;Objective Safe surgery requires the accurate discrimination of tissue intraoperatively. We assess the feasibility of using multispectral imaging and deep learning to enhance surgical vision by automated identification of normal human head and neck tissues. Study Design Construction and feasibility testing of novel multispectral imaging system for surgery. Setting Academic university hospital. Subjects and Methods Multispectral images of fresh-preserved human cadaveric tissues were captured with our adapted digital operating microscope. Eleven tissue types were sampled,each sequentially exposed to 6 lighting conditions. Two convolutional neural network machine learning models were developed to classify tissues based on multispectral and white-light color images (ARRInet-M and ARRInet-W,respectively). Blinded otolaryngology residents were asked to identify tissue specimens from white-light color images,and their performance was compared with that of the ARRInet models. Results A novel multispectral imaging system was developed with minimal adaptation to an existing digital operating microscope. With 81.8% accuracy in tissue identification of full-size images,the multispectral ARRInet-M classifier outperformed the white-light-only ARRInet-W model (45.5%) and surgical residents (69.7%). Challenges with discrimination occurred with parotid vs fat and blood vessels vs nerve. Conclusions A deep learning model using multispectral imaging outperformed a similar model and surgical residents using traditional white-light imaging at the task of classifying normal human head and neck tissue ex vivo. These results suggest that multispectral imaging can enhance surgical vision and augment surgeons' ability to identify tissues during a procedure.
Characterization of a near-infrared laparoscopic hyperspectral imaging system for minimally invasive surgery;We developed and characterized a new imaging platform for minimally invasive surgical venues,specifically a system to help guide laparoscopic surgeons to visualize biliary anatomy. This platform is a novel combination of a near-infrared hyperspectral imaging system coupled with a conventional surgical laparoscope. Intraoperative tissues are illuminated by optical fibers arranged in a ring around a center-mounted relay lens collecting back-reflected light from tissues to the hyperspectral imaging system. The system consists of a focal plane array (FPA) and a liquid crystal tunable filter,which is continuously tunable in the near-infrared spectral range of 650-1100 nm with the capability of passing light with a mean bandwidth of 6.95 nm,and the FPA is a high-sensitivity back-illuminated,deep depleted charge-coupled device. Placing a standard resolution target 5.1 cm from the distal end of the laparoscope,a typical intraoperative working distance,produced a 7.6-cm-diameter field of view with an optimal spatial resolution of 0.24 mm. In addition,the system's spatial and spectral resolution and its wavelength tuning accuracy are characterized. The spectroscopic images are formatted into a three-dimensional hyperspectral image cube and processed using principle component analysis. The processed images provide contrast based on measured spectra associated with chemically different anatomical structures helping identify the main molecular chromophores inherent to each tissue. The principal component images were found to image swine gallbladder and biliary structures from surrounding tissues,in real time,during cholecystectomy surgery. Furthermore,it is shown that surgeons can interrogate selected image subregions for their molecular composition identifying biliary anatomy during surgery and before any invasive action is undertaken.
Hyperspectral Imaging Using Flexible Endoscopy for Laryngeal Cancer Detection;Hyperspectral imaging (HSI) is increasingly gaining acceptance in the medical field. Up until now,HSI has been used in conjunction with rigid endoscopy to detect cancer in vivo. The logical next step is to pair HSI with flexible endoscopy,since it improves access to hard-to-reach areas. While the flexible endoscope's fiber optic cables provide the advantage of flexibility,they also introduce an interfering honeycomb-like pattern onto images. Due to the substantial impact this pattern has on locating cancerous tissue,it must be removed before the HS data can be further processed. Thereby,the loss of information is to minimize avoiding the suppression of small-area variations of pixel values. We have developed a system that uses flexible endoscopy to record HS cubes of the larynx and designed a special filtering technique to remove the honeycomb-like pattern with minimal loss of information. We have confirmed its feasibility by comparing it to conventional filtering techniques using an objective metric and by applying unsupervised and supervised classifications to raw and pre-processed HS cubes. Compared to conventional techniques,our method successfully removes the honeycomb-like pattern and considerably improves classification performance,while preserving image details.
